Date,Product,Category,Region,Sales_Rep,Units_Sold,Price,Revenue,Cost
2024-01-26, Monitor ,Accessories,South America,Rep_11,2,160.28,320.56,276.71
2024-07-19, Laptop ,Electronics,N. America,Rep_9,12,263.55,3162.6,2602.58
2023-07-27,Printer,Accessories,South America,Rep_8,15,159.91,2398.65,1905.72
2024-10-10,Router,Accessories,Asia,Rep_19  ,13,505.43,6570.59,4954.29
2024-07-13,Router,Accessories,Europe,Rep_7,15,308.39,4625.85,4083.53
2023-10-29, Monitor ,Accessories,Europe,Rep_3,10,389.05,3890.5,2591.2
2023-07-11,Tablet,Electronics,NorthAmerica,Rep_13,14,435.28,6093.92,3781.97
2023-02-11,Monitor,Accessories,Asia,Rep_18,4,517.81,2071.24,1691.83
2023-09-28, Tablet ,Electronics,Europe,Rep_19  ,11,936.36,10299.96,7351.78
2023-09-19,Laptop,Electronics,Asia,Rep_15,2,695.52,1391.04,1036.6
2024-12-27,Tablet,Electronics,NorthAmerica,Rep_5,2,795.53,1591.06,1216.41
2023-11-27,Printer,Accessories,NA,Rep_20,4,789.86,3159.44,2448.93
2024-11-08,Smartphone,Electronics,South America,Rep_19,5,568.97,2844.85,2005.79
2024-07-17,Smartphone,Electronics,N. America,Rep_11,17,113.17,1923.89,1273.95
2024-06-22,Tablet,Electronics,Europe,Rep_17,12,768.03,9216.36,5999.52
2023-03-11,Printer,Accessories,Europe,Rep_14  ,9,412.27,3710.43,2661.22
2024-07-10,Printer,Accessories,South America,Rep_3,17,332.41,5650.97,4416.93
2023-12-24,Tablet,Electronics,Europe,Rep_11,4,867.33,3469.32,2645.34
2023-12-06,Smartphone,Electronics,Asia,Rep_7  ,10,376.21,3762.1,2725.61
2024-09-25,Printer,Accessories,South America,Rep_18,11,343.85,3782.35,2498.91
2024-10-26,Laptop,Electronics,NorthAmerica,Rep_12  ,8,639.79,5118.32,4393.84
2024-04-01,Tablet,Electronics,Europe,Rep_2,12,751.91,,7432.41
2024-11-29,Smartphone,Electronics,South America,Rep_4,16,169.27,2708.32,2190.62
2024-01-31,Smartphone,Electronics,Asia,Rep_1,12,499.47,5993.64,4406.72
2024-06-13,Smartphone,Electronics,South America,Rep_16,17,344.75,5860.75,4733.77
2023-02-14,Smartphone,Electronics,Europe,Rep_11,15,673.09,10096.35,8324.14
2024-06-10,Laptop,Electronics,NorthAmerica,Rep_6  ,1,575.85,575.85,488.19
2024-07-04,Printer,Accessories,N. America,Rep_3,14,296.84,4155.76,3235.64
2023-08-04,Router,Accessories,Europe,Rep_14,10,695.77,6957.7,5875.65
2023-04-17,Tablet,Electronics,South America,Rep_3,4,515.37,2061.48,1845.01
2024-12-03,Tablet,Electronics,NA,Rep_15,5,773.05,3865.25,2493.79
2023-12-06,Laptop,Electronics,NA,Rep_3,8,128.03,1024.24,694.3
2023-02-25,Tablet,Electronics,Asia,Rep_18,6,473.72,2842.32,2462.98
2023-03-14,Printer,Accessories,Europe,Rep_9,15,601.6,9024.0,5519.92
2024-02-22,Monitor,Accessories,South America,Rep_13,18,805.4,14497.2,10564.04
2024-03-19,Smartphone,Electronics,NA,Rep_13,14,899.31,12590.34,8782.86
2024-11-20,Laptop,Electronics,NA,Rep_20,7,996.54,6975.78,5912.84
2023-03-06,Router,Accessories,N. America,Rep_3,2,773.2,1546.4,1304.87
2024-01-02,Printer,Accessories,N. America,Rep_10,6,185.43,1112.58,1000.95
2024-12-03,Smartphone,Electronics,NorthAmerica,Rep_10,11,940.21,10342.31,8691.72
2024-03-24,Monitor,Accessories,South America,Rep_1,10,105.15,1051.5,777.84
2024-04-30,Tablet,Electronics,Europe,Rep_5,15,373.63,5604.45,3897.51
2024-02-05,Printer,Accessories,Asia,Rep_5,3,120.18,360.54,255.31
2023-11-02,Router,Accessories,Asia,Rep_1,19,465.41,8842.79,5342.01
2024-07-20, Printer ,Accessories,Europe,Rep_4,16,380.98,6095.68,3686.2
2023-02-12,Laptop,Electronics,South America,Rep_18,14,924.94,12949.16,10512.74
2024-07-14,Laptop,Electronics,Asia,Rep_7,4,135.04,540.16,459.75
2023-12-19,Tablet,Electronics,South America,Rep_17,11,104.81,1152.91,1016.32
2023-05-26, Tablet ,Electronics,Europe,Rep_8,5,877.99,4389.95,3406.96
2024-09-23,Smartphone,Electronics,Europe,Rep_4,4,991.61,,3280.32
2023-07-05,Router,Accessories,NorthAmerica,Rep_18,11,708.51,7793.61,4999.84
2024-04-17,Router,Accessories,N. America,Rep_10,16,637.17,10194.72,8955.6
2024-11-18,Laptop,Electronics,Asia,Rep_4,14,434.34,6080.76,4776.79
2023-07-22,Router,Accessories,South America,Rep_11,5,996.07,4980.35,4454.1
2024-01-01,Tablet,Electronics,Europe,Rep_4  ,4,874.94,3499.76,2584.05
2023-10-19,Printer,Accessories,NorthAmerica,Rep_7,6,633.84,3803.04,2342.69
2023-11-22,Monitor,Accessories,South America,Rep_11,11,849.55,9345.05,6623.11
2024-09-23,Router,Accessories,Asia,Rep_19,18,199.06,3583.08,3144.2
2023-06-06,Printer,Accessories,Asia,Rep_11,12,550.32,6603.84,5331.05
2024-03-14,Tablet,Electronics,N. America,Rep_11,9,162.82,1465.38,1123.08
2023-09-10,Tablet,Electronics,South America,Rep_9,1,672.35,672.35,524.29
2024-01-04,Tablet,Electronics,Asia,Rep_16,15,283.75,4256.25,2607.82
2024-04-18, Monitor ,Accessories,Asia,Rep_10,18,700.98,12617.64,10740.26
2024-05-13,Printer,Accessories,NA,Rep_6,14,154.54,2163.56,1743.0
2024-10-23, Printer ,Accessories,N. America,Rep_9  ,1,648.73,648.73,525.4
2023-05-24,Printer,Accessories,Europe,Rep_9,12,509.39,6112.68,4925.05
2024-10-03,Laptop,Electronics,N. America,Rep_1,6,582.34,3494.04,2608.47
2024-06-03,Router,Accessories,NorthAmerica,Rep_19,13,238.32,3098.16,2391.1
2024-08-15,Monitor,Accessories,Europe,Rep_2  ,6,678.32,4069.92,2537.87
2024-07-18, Smartphone ,Electronics,South America,Rep_5,11,633.56,6969.16,4923.55
2024-01-10,Monitor,Accessories,Europe,Rep_19  ,8,159.87,1278.96,855.93
2023-10-25,Tablet,Electronics,South America,Rep_17,17,646.16,10984.72,9494.0
2024-06-06,Laptop,Electronics,South America,Rep_12,16,,11545.76,8994.53
2024-05-29,Laptop,Electronics,Europe,Rep_20,16,876.7,14027.2,12145.14
2024-12-01,Tablet,Electronics,Europe,Rep_15,16,437.9,7006.4,5885.53
2023-06-13,Tablet,Electronics,Europe,Rep_16,9,997.51,8977.59,5467.42
2024-01-03,Laptop,Electronics,Europe,Rep_16,10,722.09,7220.9,5638.89
2023-08-26, Laptop ,Electronics,Asia,Rep_12,8,946.7,7573.6,6307.09
2023-08-28,Laptop,Electronics,Europe,Rep_17,14,401.75,5624.5,3487.78
2024-01-05,Monitor,Accessories,South America,Rep_15,12,835.28,10023.36,8577.63
2023-02-17,Laptop,Electronics,Asia,Rep_4,19,596.69,11337.11,9487.15
2024-12-21,Printer,Accessories,Asia,Rep_9,7,289.71,2027.97,1356.33
2024-08-15,Printer,Accessories,Europe,Rep_13  ,18,341.71,6150.78,3876.8
2024-10-31,Monitor,Accessories,Asia,Rep_19  ,15,232.55,3488.25,3111.25
2024-10-31,Laptop,Electronics,Asia,Rep_13,8,202.99,1623.92,978.59
2023-08-17,Printer,Accessories,South America,Rep_12,8,286.55,2292.4,1809.1
2023-12-20,Monitor,Accessories,South America,Rep_20,10,330.82,3308.2,2337.56
2023-01-07,Printer,Accessories,Europe,Rep_15,13,156.31,2032.03,1347.54
2023-06-19,Tablet,Electronics,N. America,Rep_17,4,232.23,928.92,652.84
2024-10-20, Smartphone ,Electronics,Europe,Rep_5,2,846.38,1692.76,1374.53
2023-07-11,Tablet,Electronics,Asia,Rep_20,14,823.42,,7391.04
2023-05-02, Router ,Accessories,Europe,Rep_14,6,802.5,4815.0,3327.58
2023-12-05,Router,Accessories,NA,Rep_16,3,102.83,308.49,201.22
2024-11-22,Monitor,Accessories,South America,Rep_7,17,497.57,8458.69,7572.81
2024-08-27,Tablet,Electronics,South America,Rep_1,10,840.14,8401.4,5184.45
2023-09-07, Laptop ,Electronics,Europe,Rep_19,2,512.59,1025.18,838.09
2024-08-29,Tablet,Electronics,Europe,Rep_17,16,592.51,9480.16,8508.75
2023-02-10,Printer,Accessories,Europe,Rep_2,17,875.98,14891.66,10337.23
2023-06-20, Smartphone ,Electronics,Europe,Rep_17,7,606.3,4244.1,3520.69
2024-02-20,Printer,Accessories,NA,Rep_10,8,434.32,3474.56,2288.17
2023-03-29,Tablet,Electronics,South America,Rep_20,18,523.78,9428.04,7512.42
2024-04-27,Monitor,Accessories,Europe,Rep_8,12,534.86,6418.32,5465.0
2024-02-25,Printer,Accessories,Europe,Rep_19,7,205.31,1437.17,1207.1
2023-07-06,Printer,Accessories,Asia,Rep_6,16,395.41,6326.56,4657.59
2024-12-03,Smartphone,Electronics,South America,Rep_20,8,276.78,2214.24,1960.56
2024-08-27,Laptop,Electronics,Europe,Rep_13,5,559.13,2795.65,2294.87
2024-01-30,Tablet,Electronics,NorthAmerica,Rep_1,14,680.27,9523.78,6370.91
2023-07-27,Printer,Accessories,South America,Rep_5,7,939.09,6573.63,5406.68
2024-09-12,Laptop,Electronics,Europe,Rep_16,6,218.49,1310.94,1122.7
2024-09-21,Printer,Accessories,NorthAmerica,Rep_18,3,296.84,890.52,583.16
2024-05-30, Laptop ,Electronics,N. America,Rep_16,2,912.87,1825.74,1426.19
2024-11-06,Tablet,Electronics,NorthAmerica,Rep_14,6,972.93,5837.58,4502.98
2024-06-18, Monitor ,Accessories,Asia,Rep_2,6,437.09,2622.54,2201.15
2024-12-15,Printer,Accessories,South America,Rep_8,3,904.59,2713.77,1903.02
2024-05-08,Monitor,Accessories,Asia,Rep_19,5,257.61,1288.05,1032.8
2024-12-14,Printer,Accessories,NA,Rep_14,9,327.38,2946.42,2227.56
2023-05-18, Smartphone ,Electronics,South America,Rep_8,7,630.04,4410.28,3640.7
2023-03-27, Smartphone ,Electronics,South America,Rep_9,13,883.6,11486.8,9623.39
2023-07-13,Laptop,Electronics,NorthAmerica,Rep_19  ,13,308.85,4015.05,2728.67
2024-06-19,Laptop,Electronics,NorthAmerica,Rep_13,1,416.1,416.1,261.37
2024-11-01,Tablet,Electronics,Asia,Rep_14,8,928.67,7429.36,4546.9
2024-01-06,Laptop,Electronics,Europe,Rep_14,14,648.95,9085.3,7971.05
2024-10-29, Printer ,Accessories,Asia,Rep_9,15,917.59,13763.85,10191.04
2024-07-02,Monitor,Accessories,Asia,Rep_20,17,,,10960.82
2023-10-10,Router,Accessories,South America,Rep_7,2,784.38,1568.76,1182.65
2024-02-28,Printer,Accessories,South America,Rep_6  ,7,941.65,6591.55,4698.07
2024-01-15,Printer,Accessories,South America,Rep_9,14,844.8,11827.2,7702.02
2023-11-11,Printer,Accessories,Asia,Rep_13,16,406.37,6501.92,4897.08
2023-05-22,Router,Accessories,NA,Rep_8,15,,13793.25,10385.71
2024-04-02,Router,Accessories,Europe,Rep_4,1,867.68,867.68,762.27
2023-08-08,Printer,Accessories,South America,Rep_11,15,244.61,3669.15,2228.98
2024-07-17,Printer,Accessories,N. America,Rep_6,2,293.95,587.9,412.0
2024-02-03,Router,Accessories,N. America,Rep_3,12,752.14,9025.68,5717.57
2023-05-29,Monitor,Accessories,South America,Rep_3,8,352.94,2823.52,1841.07
2023-03-07,Smartphone,Electronics,Europe,Rep_12,1,649.69,649.69,428.76
2023-03-23,Printer,Accessories,NorthAmerica,Rep_13,19,775.69,14738.11,9397.7
2024-02-15,Printer,Accessories,Asia,Rep_20,17,289.7,4924.9,3777.09
2023-02-28,Tablet,Electronics,South America,Rep_15,8,936.23,7489.84,5364.2
2023-01-11,Tablet,Electronics,Asia,Rep_7,18,386.24,6952.32,5734.47
2023-02-04,Printer,Accessories,Europe,Rep_20,19,572.26,10872.94,9052.52
2023-06-23, Router ,Accessories,NA,Rep_12,3,476.72,1430.16,983.6
2023-09-02,Router,Accessories,NA,Rep_6,19,364.4,6923.6,4240.36
2023-03-30,Smartphone,Electronics,South America,Rep_12,7,,2372.65,1858.83
2024-11-16,Monitor,Accessories,South America,Rep_19,19,273.08,5188.52,3573.31
2023-07-25,Printer,Accessories,NA,Rep_3,6,952.45,5714.7,4945.82
2023-04-03,Printer,Accessories,Asia,Rep_18,4,415.37,1661.48,1451.93
2024-08-19, Smartphone ,Electronics,Asia,Rep_9,4,967.02,3868.08,2332.78
2023-08-20,Printer,Accessories,Europe,Rep_15,17,735.62,12505.54,9839.44
2024-02-18,Printer,Accessories,N. America,Rep_9,14,815.03,11410.42,7798.32
2023-06-29, Monitor ,Accessories,NA,Rep_18,14,171.05,2394.7,1754.93
2023-03-16,Printer,Accessories,Asia,Rep_11,1,180.09,180.09,161.63
2023-04-30,Printer,Accessories,Asia,Rep_18,1,941.94,941.94,617.65
2024-08-11,Smartphone,Electronics,South America,Rep_13,16,507.53,8120.48,5355.84
2024-07-30,Monitor,Accessories,Europe,Rep_11,9,315.99,2843.91,2312.21
2024-04-14,Router,Accessories,South America,Rep_19,14,503.9,7054.6,6165.51
2023-01-29,Monitor,Accessories,NA,Rep_9,3,321.99,965.97,716.06
2023-03-11,Monitor,Accessories,Europe,Rep_8,10,914.29,9142.9,7261.79
2023-11-20,Monitor,Accessories,Asia,Rep_17,8,620.1,4960.8,4322.38
2024-07-02,Laptop,Electronics,Asia,Rep_8,5,203.32,1016.6,897.11
2023-10-22,Laptop,Electronics,South America,Rep_11,17,106.19,1805.23,1198.19
2023-03-19,Printer,Accessories,Europe,Rep_16,12,470.08,5640.96,4065.56
2023-11-18,Smartphone,Electronics,Europe,Rep_19,18,906.01,16308.18,14233.01
2023-10-03,Tablet,Electronics,Europe,Rep_16,16,721.95,11551.2,7872.03
2023-07-24,Tablet,Electronics,Europe,Rep_9,2,266.17,532.34,374.04
2023-07-31,Tablet,Electronics,Europe,Rep_8,17,,14284.25,9313.37
2024-09-25,Smartphone,Electronics,Europe,Rep_4,1,205.23,205.23,165.14
2023-05-03, Laptop ,Electronics,South America,Rep_20,14,636.47,8910.58,6506.09
2023-01-07, Printer ,Accessories,N. America,Rep_16,5,419.62,2098.1,1287.34
2024-01-16,Printer,Accessories,Asia,Rep_16,12,759.7,9116.4,7271.23
2024-08-11,Smartphone,Electronics,South America,Rep_6,18,195.27,3514.86,3029.48
2024-06-07,Smartphone,Electronics,South America,Rep_8,8,691.33,5530.64,4808.98
2024-08-13,Tablet,Electronics,NA,Rep_17,18,,10881.36,9606.04
2024-03-09,Monitor,Accessories,N. America,Rep_17,8,843.9,6751.2,5672.99
2023-12-22, Monitor ,Accessories,Europe,Rep_15,5,188.86,944.3,588.01
2023-05-04,Router,Accessories,South America,Rep_11,5,206.84,1034.2,924.75
2024-12-06,Laptop,Electronics,NorthAmerica,Rep_7,5,160.51,802.55,624.75
2024-01-24,Printer,Accessories,NorthAmerica,Rep_11,1,729.73,729.73,572.9
2024-01-06,Printer,Accessories,Asia,Rep_6,11,579.06,6369.66,4019.12
2024-07-15,Smartphone,Electronics,Europe,Rep_9  ,13,611.18,7945.34,5473.6
2024-04-27,Printer,Accessories,Asia,Rep_12,9,128.6,1157.4,965.98
2023-07-08, Monitor ,Accessories,South America,Rep_7,15,229.88,3448.2,2188.61
2024-03-05,Router,Accessories,Asia,Rep_12,12,571.23,6854.76,4561.69
2024-02-15,Smartphone,Electronics,South America,Rep_6,5,652.57,3262.85,2205.22
2024-08-08,Tablet,Electronics,Europe,Rep_4,10,423.29,4232.9,3585.54
2023-10-04,Tablet,Electronics,South America,Rep_13  ,17,168.8,2869.6,2493.01
2023-07-20,Tablet,Electronics,Europe,Rep_16  ,16,426.3,6820.8,5741.17
2023-01-10,Tablet,Electronics,South America,Rep_16  ,17,601.58,10226.86,6614.84
2023-05-18, Router ,Accessories,Asia,Rep_16,6,520.02,3120.12,2323.37
2023-11-04,Smartphone,Electronics,NorthAmerica,Rep_13,6,609.12,3654.72,2393.12
2023-04-12,Router,Accessories,Europe,Rep_2,8,827.57,6620.56,5608.19
2023-08-09,Smartphone,Electronics,South America,Rep_4  ,13,513.21,6671.73,4610.07
2024-04-05,Router,Accessories,Asia,Rep_9,3,115.08,345.24,277.49
2024-01-05,Smartphone,Electronics,Asia,Rep_12  ,17,478.69,8137.73,6351.54
2023-01-21,Monitor,Accessories,NorthAmerica,Rep_12,15,528.04,7920.6,5721.24
2024-11-26,Printer,Accessories,Europe,Rep_19,6,688.74,4132.44,3247.15
2024-08-12,Router,Accessories,Europe,Rep_10,4,605.97,2423.88,1974.07
2023-12-30,Smartphone,Electronics,South America,Rep_15,13,301.58,3920.54,2633.59
2023-03-22,Monitor,Accessories,Asia,Rep_15,15,651.52,9772.8,8615.16
2024-10-08,Tablet,Electronics,Europe,Rep_11,12,724.0,8688.0,6902.36
2024-03-07,Router,Accessories,South America,Rep_3,4,713.22,2852.88,2516.4
2023-03-23,Tablet,Electronics,Asia,Rep_8,12,833.2,9998.4,7834.24
2023-11-18,Smartphone,Electronics,Asia,Rep_9,17,909.33,15458.61,13737.73
2024-09-11,Router,Accessories,South America,Rep_9,3,419.41,1258.23,910.9
2024-03-31,Smartphone,Electronics,South America,Rep_14,14,350.29,4904.06,3261.63
2023-06-21,Tablet,Electronics,NorthAmerica,Rep_5,4,600.7,2402.8,1462.7
2023-08-29,Router,Accessories,Asia,Rep_3,16,137.72,2203.52,1599.22
2023-08-04,Tablet,Electronics,South America,Rep_4,13,,9608.3,6040.92
2023-04-08,Laptop,Electronics,South America,Rep_18,8,552.18,4417.44,3619.85
2023-02-25,Laptop,Electronics,South America,Rep_17,9,381.75,3435.75,2923.65
2023-03-27,Laptop,Electronics,Asia,Rep_20,7,940.87,6586.09,5762.34
2023-06-09, Laptop ,Electronics,South America,Rep_10,10,384.93,3849.3,2639.5
2023-08-23,Tablet,Electronics,Asia,Rep_15,10,383.34,3833.4,2349.55
2024-10-03,Tablet,Electronics,Europe,Rep_17,7,758.35,5308.45,4498.07
2023-06-24,Laptop,Electronics,N. America,Rep_12,13,692.25,8999.25,5421.31
2023-11-30,Monitor,Accessories,South America,Rep_18,14,196.85,2755.9,2288.61
2023-10-06,Printer,Accessories,South America,Rep_5,6,326.05,1956.3,1669.24
2024-12-15,Printer,Accessories,Europe,Rep_19,8,592.72,4741.76,3235.38
2024-09-03,Monitor,Accessories,South America,Rep_17,10,615.74,,4295.18
2024-10-17,Router,Accessories,Asia,Rep_12,3,845.64,2536.92,2064.68
2024-05-08,Printer,Accessories,Europe,Rep_3,4,391.91,1567.64,1050.58
2024-03-28,Smartphone,Electronics,Asia,Rep_14,19,411.23,7813.37,6261.07
2023-09-24,Tablet,Electronics,Asia,Rep_1,6,496.52,2979.12,1905.81
2023-01-01,Printer,Accessories,Europe,Rep_12,16,657.41,10518.56,7745.04
2023-10-21,Monitor,Accessories,N. America,Rep_16  ,10,123.19,1231.9,962.19
2024-05-03,Smartphone,Electronics,N. America,Rep_14,14,719.24,10069.36,6405.28
2023-10-27,Printer,Accessories,Europe,Rep_1,9,278.29,2504.61,1552.13
2024-07-15, Smartphone ,Electronics,Europe,Rep_14,15,477.86,7167.9,5369.25
2024-07-28,Monitor,Accessories,South America,Rep_8,2,253.84,507.68,368.29
2023-06-17,Router,Accessories,South America,Rep_13,10,908.17,9081.7,5678.23
2023-08-14,Smartphone,Electronics,NA,Rep_14,9,147.15,1324.35,858.03
2024-10-02,Tablet,Electronics,Asia,Rep_10,16,246.72,3947.52,2645.41
2024-10-26,Router,Accessories,Asia,Rep_14,11,847.14,9318.54,8242.02
2023-07-12,Laptop,Electronics,Europe,Rep_5,7,221.91,1553.37,1039.89
2023-10-24, Laptop ,Electronics,South America,Rep_20,2,933.82,1867.64,1355.7
2024-04-08,Smartphone,Electronics,South America,Rep_7,11,478.0,5258.0,3170.08
2023-11-25,Laptop,Electronics,Europe,Rep_2,3,125.79,,292.45
2024-07-01,Laptop,Electronics,Europe,Rep_4  ,6,803.45,4820.7,3346.11
2023-10-16,Smartphone,Electronics,Europe,Rep_15,15,136.23,2043.45,1586.75
2023-01-09,Tablet,Electronics,NorthAmerica,Rep_5,13,609.59,7924.67,4769.68
2023-01-16, Monitor ,Accessories,Europe,Rep_11,15,344.34,5165.1,4500.21
2024-03-06,Smartphone,Electronics,South America,Rep_12,15,561.86,8427.9,5548.38
2024-04-19, Router ,Accessories,NA,Rep_11,12,469.45,5633.4,3656.08
2023-03-24,Tablet,Electronics,NA,Rep_9,17,303.47,5158.99,4360.33
2024-02-06,Laptop,Electronics,South America,Rep_6  ,5,180.92,904.6,595.2
2023-07-16,Smartphone,Electronics,South America,Rep_1,15,883.62,13254.3,8284.7
2023-05-05,Router,Accessories,Europe,Rep_13,16,398.8,6380.8,5097.23
2024-03-29,Tablet,Electronics,NA,Rep_7,5,754.78,3773.9,2812.75
2024-04-16,Router,Accessories,NorthAmerica,Rep_17,15,576.95,8654.25,5611.5
2024-11-12,Tablet,Electronics,South America,Rep_13,10,287.73,2877.3,1982.22
2024-11-28,Smartphone,Electronics,Asia,Rep_6,6,411.9,2471.4,1785.13
2024-10-06,Router,Accessories,NA,Rep_18,16,254.17,4066.72,3449.42
2024-06-17,Laptop,Electronics,Asia,Rep_16  ,13,403.78,5249.14,4413.77
2024-10-15,Smartphone,Electronics,Europe,Rep_12,11,677.35,7450.85,5051.29
2023-02-23,Router,Accessories,Europe,Rep_4,15,367.56,5513.4,3688.45
2023-08-30,Router,Accessories,South America,Rep_11,19,683.29,12982.51,11197.87
2023-01-16,Tablet,Electronics,Asia,Rep_19,15,,12651.9,10145.91
2023-05-03,Monitor,Accessories,Europe,Rep_1,4,195.03,780.12,478.67
2023-02-13,Printer,Accessories,South America,Rep_20,11,424.43,4668.73,3741.43
2023-06-08,Smartphone,Electronics,NorthAmerica,Rep_8,12,173.11,2077.32,1864.97
2023-06-11,Monitor,Accessories,NorthAmerica,Rep_20  ,10,554.16,5541.6,3519.94
2023-12-13,Router,Accessories,NorthAmerica,Rep_2,10,,8144.4,6497.82
2023-12-31,Router,Accessories,Europe,Rep_18,19,986.66,,15567.16
2023-04-20,Tablet,Electronics,South America,Rep_8  ,10,484.74,4847.4,3388.75
2023-11-21,Printer,Accessories,Asia,Rep_15,17,550.64,9360.88,7427.47
2023-07-17,Laptop,Electronics,South America,Rep_12,7,940.99,6586.93,5313.85
2023-05-18, Smartphone ,Electronics,NA,Rep_16,1,216.26,216.26,136.21
2024-12-24,Monitor,Accessories,Asia,Rep_18,7,114.58,802.06,678.15
2024-12-14,Monitor,Accessories,Europe,Rep_19,17,900.92,15315.64,13747.15
2023-07-11,Printer,Accessories,Asia,Rep_11,1,686.88,686.88,573.05
2024-04-24,Smartphone,Electronics,Europe,Rep_3,7,327.72,2294.04,1972.11
2024-06-27,Tablet,Electronics,South America,Rep_10,12,154.91,1858.92,1275.87
2023-09-27,Printer,Accessories,Asia,Rep_15,18,706.46,12716.28,10860.54
2023-01-01,Router,Accessories,South America,Rep_6,12,236.6,2839.2,2461.23
2023-01-20,Printer,Accessories,Asia,Rep_20,2,789.25,1578.5,949.66
2023-09-02,Smartphone,Electronics,NorthAmerica,Rep_18,6,229.06,1374.36,832.2
2024-02-01,Tablet,Electronics,South America,Rep_18,10,723.12,7231.2,4844.9
2023-06-07,Printer,Accessories,Asia,Rep_11,13,695.03,9035.39,7189.19
2024-02-24,Router,Accessories,Asia,Rep_4,15,153.95,,1476.29
2023-04-09,Printer,Accessories,NorthAmerica,Rep_2,18,140.5,2529.0,2074.4
2023-05-13,Tablet,Electronics,N. America,Rep_7  ,2,265.11,530.22,412.64
2023-04-20,Monitor,Accessories,Europe,Rep_4,12,398.77,4785.24,3539.17
2023-02-02, Printer ,Accessories,South America,Rep_16,9,660.46,5944.14,5005.13
2024-06-22,Printer,Accessories,Asia,Rep_2,16,125.07,2001.12,1579.71
2024-01-11,Tablet,Electronics,NA,Rep_1,1,705.56,705.56,576.64
2023-08-02,Router,Accessories,South America,Rep_3  ,2,697.44,1394.88,1240.87
2024-04-24,Router,Accessories,N. America,Rep_12,15,901.35,13520.25,10452.02
2024-07-25,Router,Accessories,South America,Rep_12,7,550.25,3851.75,2391.24
2024-12-26,Laptop,Electronics,Asia,Rep_17,14,855.84,11981.76,7647.31
2023-02-11,Router,Accessories,N. America,Rep_10,2,925.54,1851.08,1336.44
2023-03-21,Tablet,Electronics,NA,Rep_4,6,743.25,4459.5,3068.16
2023-08-25, Printer ,Accessories,South America,Rep_7,14,806.29,11288.06,10140.34
2023-07-17, Printer ,Accessories,Europe,Rep_19,1,853.78,853.78,669.66
2024-10-02,Tablet,Electronics,South America,Rep_4,6,366.24,2197.44,1319.2
2024-10-15,Printer,Accessories,Asia,Rep_15,16,296.1,4737.6,3783.21
2024-12-20,Router,Accessories,South America,Rep_4,8,215.0,1720.0,1260.26
2023-06-20,Tablet,Electronics,South America,Rep_17,14,755.9,10582.6,7376.7
2023-12-12,Router,Accessories,Europe,Rep_18,13,853.54,11096.02,7081.6
2024-09-06,Monitor,Accessories,Asia,Rep_11,14,221.12,3095.68,1945.1
2024-07-17,Smartphone,Electronics,Asia,Rep_14  ,9,514.6,4631.4,3472.12
2024-10-10, Monitor ,Accessories,Asia,Rep_20,5,193.09,965.45,695.71
2023-09-04,Printer,Accessories,Europe,Rep_13  ,8,359.43,2875.44,1983.0
2024-07-17,Router,Accessories,Asia,Rep_12,11,100.03,1100.33,895.27
